Price,Adj Close,Close,High,Low,Open,Volume,return,volatility
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,GOOG,,
Date,,,,,,,,
2020-04-30,67.19158172607422,67.43299865722656,67.64099884033203,66.12449645996094,66.24400329589844,53378000,0.5352314951573289,71.2977068009464
2020-05-01,65.7940902709961,66.03050231933594,67.60350036621094,65.55000305175781,66.42500305175781,41450000,-2.079836824430359,75.03982944452892
2020-05-04,66.10248565673828,66.33999633789062,66.38300323486328,64.94999694824219,65.4114990234375,30080000,0.46871371212340307,74.60743184061697
2020-05-05,67.31362915039062,67.55549621582031,68.6969985961914,66.87300109863281,66.89600372314453,33030000,1.8322278339280684,64.73914538356867
2020-05-06,67.12381744384766,67.36499786376953,68.55599975585938,67.364501953125,68.08450317382812,24308000,-0.28198793987419535,22.76132819610083
2020-05-07,68.3823013305664,68.62799835205078,68.87999725341797,67.76349639892578,68.2969970703125,27952000,1.8748616170602084,26.131523455287457
2020-05-08,69.16996765136719,69.41850280761719,69.93800354003906,68.77400207519531,69.15650177001953,27738000,1.1518687336781186,14.649321761384833
2020-05-11,69.91180419921875,70.16300201416016,70.82649993896484,68.85759735107422,68.91400146484375,28242000,1.0724794924002357,13.851450752862885
2020-05-12,68.54073333740234,68.78700256347656,70.75,68.7385025024414,70.35600280761719,27812000,-1.9611467742014388,24.112445777731857
2020-05-13,67.22496032714844,67.46649932861328,69.27410125732422,66.41999816894531,68.85250091552734,36252000,-1.9196987594345627,29.178368179171017
2020-05-14,67.56373596191406,67.80650329589844,67.87100219726562,66.19550323486328,66.7509994506836,32062000,0.5039596995081608,25.095609569141832
2020-05-15,68.41368865966797,68.65950012207031,68.7239990234375,66.94999694824219,67.5,34154000,1.2579867486301577,25.47235263486743
2020-05-18,68.94925689697266,69.1969985961914,69.61624908447266,67.7125015258789,68.0875015258789,36448000,0.7828464715960326,24.62300349087839
2020-05-19,68.42838287353516,68.67424774169922,69.5999984741211,68.67424774169922,69.349853515625,25612000,-0.7554530761410216,20.547998523853547
2020-05-20,70.08417510986328,70.33599853515625,70.52100372314453,69.36250305175781,69.47899627685547,33108000,2.419758276358963,18.327998812913137
2020-05-21,69.88888549804688,70.13999938964844,70.77449798583984,69.67250061035156,70.4000015258789,27700000,-0.2786612113139242,20.0025438296076
2020-05-22,70.26851654052734,70.52100372314453,70.63800048828125,69.59149932861328,69.83550262451172,26188000,0.5432054987333235,19.346156240743635
